class,text
N,"There was some baseline imbalance. Patients randomised to CXT but not receiving chemotherapy had low baseline CD4 counts (median, 77 cells/ml), compared with those receiving chemotherapy (median, 249 cells/ml). When ABV was not available, oral Etoposide was given. This alternative chemotherapy regimen was used in 31% of patients that received chemotherapy overall."
N,There was some leakage. 10% of control communities got food
Q,"There were baseline imbalances between the groups, but results were adjusted. Unclear risk of recruitment bias as individuals were recruited to the trial after clusters have been randomised"
Q,"There were baseline imbalances for certain characteristics between the conditions (e.g. servings of legumes), although adjusted for in the analysis and so the impact of this is unclear. Analysis did not accounted for effect of clustering, but we calculated an effective sample size prior to pooling in meta-analysis to account for this"
N,"There were important differences in baseline characteristics mainly due to 1 centre (Bangkok) where women in the electrocoagulation group were older, had more living children and had been married longer. Also, women in the Pomeroy group were lighter and had a lower ponderal index, mainly due to the contribution of 2 centres (Bangkok and Havana).These differences were statistically significant for the Bangkok centre"
N,There were inconsistencies in the data between the 2 reports of the same study.
Q,There were more patients in the IVIG group with post-operative complications
Q,There were more patients with DIC in the placebo group but subgroup analysis showed no significant difference in mortality rate. Interim analysis was done after about half of the target population had completed the trial. The study was terminated by the sponsor after the Safety and Efficacy Monitoring Board determined that the likelihood of reaching a statistically significant difference in outcome for the primary objective was low.
Q,There were more septic abortions and surgical interventions in the control group
N,There were no differences according to group allocation at baseline. However at high risk of incorrect analysis as the protocol specifies that clustering within
