class,text
P,"This was categorised as inadequate in the first version of thisre-view, published in theBMJ, after Debbie Lawlor had contactedauthors to obtain data on allocation concealment. Further in-formation from the author has enabled us to change this to lowrisk"
N,"This was not a randomised controlled trial, and no allocation concealment was used"
N,"This was not a randomised controlled trial, and no allocation concealment was used"
N,"This was not a randomised controlled trial, and no allocation concealment was used"
N,"This was not a randomised controlled trial, and no allocation concealment was used"
N,"This was not a randomised controlled trial, and no allocation concealment was used"
N,This was not done
Q,This was not done because treatment was allocated at the time of delivery
Q,This was not mentioned
Q,This was not mentioned
Q,This was not mentioned
N,This was not performed (information provided by study authors)
Q,This was not reported.
Q,This was not reported.
Q,This was not reported.
Q,This was not reported.
Q,This was not specified
Q,This was not stated.
N,This was not stated.
N,This was not stated.
N,This was not stated.
Q,This was not stated. We received no reply from study authors
P,Treatment assigned by a telephone randomization system
P,Treatment boxes were held at the University of Graz.
P,Treatments and placebo tablets of identical appearance and taste
P,Trial medication was held by the unit secretary and dispensed to Julian Leff who gave it to the treating consultant. Only the unit secretary knew which pills were active drug and which were placebo
P,Trial pharmacist and clinician responsible for randomising participants by taking sealed envelopes containing randomized treatment sequentially
Q,"Type and method of randomisation are not clearly described, and allocationconcealment cannot be judged confidently."
Q,Unclea
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
Q,Unclear
