class,text
P,"Quote: “[t]he patients were randomly assigned to treatment with either terbinafine or itraconazole according to a computer generated randomisation schedule in the order of obtaining informed consent. A restricted form of randomisation was used to provide blocking over time. All centres received multiple complete blocks of length four, thus the assignments of each treatment were balanced after each block.” Comment: random sequence was computer generated"
Q,Quote: “[t]he patients were randomly assigned.” Method of random sequence generation not stated
P,Quote: “[t]he randomization list was computer-generated in balanced blocks of four” Comment: low risk of selection bias as robust method used for random sequence generation
Q,Quote: “[t]he study participants were randomly assigned to twelve weeks of treatment with either two 100 mg capsules of itraconazole once a day or matching placebo.” Method not stated. Baseline characteristics of groups similar
Q,"Quote: “[t]here were no significant differences in the age, sex, weight or height distribution of either group.” Comment: method of random sequence generation not stated. Baseline characteristics similar between treatment groups"
Q,Quote: “[t]hirty-six of the patients were randomised to receive itraconazole 200 mg daily for 12 weeks; and 37 patients received placebo.” Comment: method of random sequence generation not stated. Baseline characteristics similar between treatment groups
Q,"Quote: “[t]his study followed a randomised, double-blind, fixed-dose, parallel-group, placebo-controlled multi-center design ... Patients were randomly assigned to one of the following four treatment regimens” Comment: not stated"
Q,"Quote: “[t]his study was a multicenter double-blind study with two parallel groups” Comment: method of sequence generation not stated. Groups similar for age, sex, duration of disease, nails affected and pathogenic agent"
Q,"Quote: “[t]his was a randomised, double-blind, 48-week study. ” Comment: method not stated"
Q,"Quote: “[t]wo of 3 patients in each group (TRIPA-reactive and TRIPA-nonractive) were randomised to receive terbinafine, 1 of 3 to receive placebo.” Comment: method of random sequence generation not stated. Baseline characteristics of groups similar"
Q,"Quote: “[t]wo randomised groups of patients with toe distal sub-ungual onychomycosis received ...” Comment: study claims to be randomised, no method of random sequence generation stated"
P,"Quote: “[u]pon subject enrolment, subject number and treatment assignment were obtained from a central callin randomization system”. “Age, sex and race distribution was similar between the four treatment groups.” Comment: likely robust randomisation using this method. Baseline characteristics similar between treatment groups"
P,"Quote: “A random seed number was entered into the computer to generate a list that assigned equal numbers of active and control stimulators (block of four, two active and two control units)”"
P,Quote: “an independent researcher was responsible for generating the allocation sequence using the NQuery statistical software programme (version 2.0)”
Q,"Quote: “Before surgery, 50 patients were randomly selected to unicompartmental knee replacement and 50 to high tibial osteotomy”"
P,Quote: “Consecutive patients were randomised according to a computer-generated procedure”
Q,Quote: “double-blind study ... randomised basis” Comment: method not stated
Q,Quote: “In a prospective randomised study”
Q,"Quote: “One was randomly assigned to CWO, the other to CO”"
P,Quote: “participants were randomised centrally 1:1 using a dynamic balancing algorithm with stratification”
P,Quote: “Patients then were randomised (by means of random number generation)...”(pg 97)
